# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)	E_total (J)	E_anis (J)	E_demag (J)	E_exch (J)	E_Zeeman (J)	ext_topologicalcharge ()	Temp (K)	LastErr ()
1.0420080620473538e-08	0.0009917815	0.002968262	0.7676676	0	0	0.24357988	5.048383e-16	-4.0451218e-16	4.3711863e-16	6.647264e-16	-1.9607156e-16	-6.9543705	750	2.951262e-06
1.0430089499997128e-08	-0.0010018796	0.0040054284	0.7677246	0	0	0.24356987	4.910718e-16	-4.0421802e-16	4.3707337e-16	6.637107e-16	-1.9607806e-16	-8.805605	750	3.1123307e-06
1.0440044361012593e-08	-0.000985783	0.002420062	0.76897264	0	0	0.24355987	5.0232823e-16	-4.05435e-16	4.3818052e-16	6.669048e-16	-1.9638881e-16	-6.2583413	750	2.7860106e-06
1.0450008809711868e-08	-0.00038025237	0.003578633	0.7703469	0	0	0.24355003	5.066394e-16	-4.0593657e-16	4.386387e-16	6.657497e-16	-1.9673171e-16	-5.138026	750	3.4151253e-06
1.0460001561290339e-08	-0.00020091567	0.0037493682	0.76988226	0	0	0.24354003	4.962558e-16	-4.0496545e-16	4.3777585e-16	6.662526e-16	-1.96605e-16	-5.0285726	750	2.5546217e-06
1.0470106449216285e-08	-0.001469416	0.0050714235	0.7711142	0	0	0.24352983	4.8188027e-16	-4.0648645e-16	4.391724e-16	6.6165926e-16	-1.9691143e-16	-8.241744	750	3.4131751e-06
1.0480110020821645e-08	-0.0013974102	0.0016679754	0.77181685	0	0	0.24351981	4.980412e-16	-4.069762e-16	4.3980852e-16	6.6489974e-16	-1.9708273e-16	-8.021628	750	3.3567055e-06
1.0490146662645914e-08	-0.0006366012	0.0042393366	0.77003103	0	0	0.2435098	5.021536e-16	-4.059445e-16	4.3866584e-16	6.6589236e-16	-1.9661863e-16	-6.345779	750	7.716209e-06
1.0500075135837415e-08	-0.00015466893	0.002771955	0.7705417	0	0	0.24349996	4.9578654e-16	-4.0562888e-16	4.3842484e-16	6.6203047e-16	-1.96741e-16	-7.0313	750	3.513218e-06
1.0510105176721844e-08	0.0013550352	0.0071076783	0.7695096	0	0	0.24348995	4.8768425e-16	-4.0541189e-16	4.3784012e-16	6.6294167e-16	-1.9646938e-16	-6.6459923	750	3.036663e-06
1.0520075855296803e-08	-0.0023238317	0.005348058	0.76923805	0	0	0.24347995	4.868255e-16	-4.0523885e-16	4.380519e-16	6.674785e-16	-1.9639199e-16	-8.927374	750	2.8112722e-06
1.0530097325059394e-08	-0.0030594347	0.001445327	0.7683266	0	0	0.24346994	5.0452935e-16	-4.0484644e-16	4.3743375e-16	6.6577425e-16	-1.9615126e-16	-7.694215	750	4.0114883e-06
1.0540137862530035e-08	-0.0030752285	-4.5923516e-06	0.7696865	0	0	0.24345991	5.136003e-16	-4.0578564e-16	4.3850718e-16	6.608294e-16	-1.9649034e-16	-8.611198	750	3.6538124e-06
1.0550111996085966e-08	-0.004877235	-0.0023086767	0.76986617	0	0	0.24344991	5.071161e-16	-4.0559582e-16	4.3850282e-16	6.612629e-16	-1.9652811e-16	-4.783087	750	2.981982e-06
1.0560117859307078e-08	-0.0058247214	-0.0040311525	0.76907665	0	0	0.2434399	4.909598e-16	-4.0518446e-16	4.3798332e-16	6.661882e-16	-1.963185e-16	-4.273032	750	3.0865704e-06
1.0570140519833847e-08	-0.007952206	-0.004609483	0.7682414	0	0	0.24342988	4.875956e-16	-4.045178e-16	4.3714378e-16	6.630186e-16	-1.9609723e-16	-8.166071	750	2.7090528e-06
1.0580121730081321e-08	-0.007703731	-0.008909849	0.7683504	0	0	0.24341989	5.031418e-16	-4.04448e-16	4.3724288e-16	6.6861694e-16	-1.9611703e-16	-7.053483	750	3.2623882e-06
1.0590110174969372e-08	-0.0050752154	-0.010270996	0.7678663	0	0	0.24340989	5.0725e-16	-4.046526e-16	4.372989e-16	6.701272e-16	-1.9598542e-16	-7.077153	750	3.0421818e-06
1.0600122996533577e-08	-0.0024457923	-0.007211066	0.76932406	0	0	0.24339987	4.937745e-16	-4.049877e-16	4.3800868e-16	6.6581094e-16	-1.963494e-16	-7.3337917	750	3.5593073e-06
1.0610138224211442e-08	-0.002637498	-0.005950017	0.7692751	0	0	0.24338986	4.937045e-16	-4.0533168e-16	4.3799052e-16	6.6537863e-16	-1.9632884e-16	-8.429661	750	2.4441138e-06
1.0620015004836373e-08	-0.00043569488	-0.0070314337	0.7699084	0	0	0.24338004	5.0942986e-16	-4.058831e-16	4.386255e-16	6.6328434e-16	-1.964825e-16	-8.197316	750	3.3297865e-06
1.0630002176910635e-08	-0.00067687646	-0.012007047	0.76927197	0	0	0.24337004	4.708309e-16	-4.0567852e-16	4.3866134e-16	6.6616785e-16	-1.9631201e-16	-6.019013	750	3.9836714e-06
1.0640067036634722e-08	0.0026705624	-0.013723091	0.7696244	0	0	0.24336001	5.0212785e-16	-4.0584281e-16	4.388503e-16	6.6639507e-16	-1.9639383e-16	-7.2599597	750	3.4250343e-06
1.0650035886156561e-08	0.006678332	-0.011509428	0.7705134	0	0	0.24335001	5.0347247e-16	-4.0650694e-16	4.3957384e-16	6.649565e-16	-1.9661264e-16	-6.2513003	750	3.7090392e-06
1.066008297502096e-08	0.011776806	-0.012435797	0.7698354	0	0	0.24333999	5.1099364e-16	-4.0584366e-16	4.386707e-16	6.663414e-16	-1.964315e-16	-7.6918116	750	2.711484e-06
1.067010754488976e-08	0.016652659	-0.008636847	0.7683971	0	0	0.24332997	5.029662e-16	-4.0489554e-16	4.3758408e-16	6.667228e-16	-1.9605643e-16	-11.407193	750	2.796401e-06
1.0680151948751364e-08	0.017447876	-0.0025036721	0.7682566	0	0	0.24331978	5.1780564e-16	-4.0504126e-16	4.3774988e-16	6.634129e-16	-1.960125e-16	-7.5231466	750	4.4859253e-06
1.069003031472804e-08	0.0151944645	0.004928721	0.7678028	0	0	0.24330997	5.0840654e-16	-4.0476817e-16	4.375568e-16	6.681688e-16	-1.9588874e-16	-8.707095	750	2.5290733e-06
1.0700082456505321e-08	0.011821432	0.008390057	0.7675979	0	0	0.24329995	5.069812e-16	-4.0451316e-16	4.3719029e-16	6.6877883e-16	-1.958284e-16	-7.1775208	750	4.0692194e-06
1.0710012629813135e-08	0.009489547	0.009210428	0.7675645	0	0	0.24328996	4.91112e-16	-4.045633e-16	4.375079e-16	6.694068e-16	-1.9581189e-16	-7.01472	750	4.0101218e-06
1.0720150440082637e-08	0.0039627166	0.009402407	0.76762855	0	0	0.2432799	5.0589085e-16	-4.0457438e-16	4.3744056e-16	6.654045e-16	-1.9582004e-16	-5.8881626	750	3.032508e-06
1.0730137056972056e-08	0.0042586024	0.0077503147	0.76774585	0	0	0.2432699	5.0226904e-16	-4.04674e-16	4.3728709e-16	6.651509e-16	-1.9584195e-16	-5.31946	750	3.4745178e-06
1.0740147860585075e-08	0.0049325246	0.00576745	0.7669278	0	0	0.24325989	4.9811207e-16	-4.0388516e-16	4.3666356e-16	6.6696004e-16	-1.9562521e-16	-7.5072236	750	2.341669e-06
1.0750020174584363e-08	0.0025938288	0.005842654	0.7679268	0	0	0.24324992	4.9269e-16	-4.0436329e-16	4.3710577e-16	6.6566895e-16	-1.958721e-16	-9.123343	750	3.8514095e-06
1.0760072255536759e-08	0.00096511235	0.008324442	0.7697108	0	0	0.2432399	4.9462065e-16	-4.0552938e-16	4.3839291e-16	6.6492753e-16	-1.9631898e-16	-8.5278635	750	2.4084677e-06
1.0770146434874246e-08	-0.0012484118	0.007866198	0.7690257	0	0	0.24322985	4.9842685e-16	-4.0510272e-16	4.38079e-16	6.7002773e-16	-1.9613614e-16	-8.876095	750	2.5707882e-06
1.07801174469736e-08	-0.0043603284	0.0053538913	0.76926327	0	0	0.24321987	5.072362e-16	-4.0581528e-16	4.3870168e-16	6.684271e-16	-1.9618874e-16	-8.073364	750	3.2144478e-06
1.0790048968162791e-08	-0.0036205468	0.0053333873	0.76845366	0	0	0.24320987	4.86471e-16	-4.058374e-16	4.386447e-16	6.6525613e-16	-1.9597423e-16	-9.885056	750	3.0952792e-06
1.0800000718578602e-08	-0.004251914	0.007948029	0.7681743	0	0	0.24320005	5.036095e-16	-4.049299e-16	4.3788422e-16	6.633938e-16	-1.9589495e-16	-10.781275	750	2.9794678e-06
1.0810151489905783e-08	-0.004979823	0.0084977215	0.766497	0	0	0.24318983	5.134485e-16	-4.036173e-16	4.3645758e-16	6.660878e-16	-1.9545906e-16	-8.590523	750	2.4885853e-06
1.082012378010683e-08	-0.00828769	0.007350267	0.7639652	0	0	0.24317983	5.092374e-16	-4.020261e-16	4.3449519e-16	6.6883527e-16	-1.9480545e-16	-7.8903522	750	3.1975396e-06
1.0830009491018014e-08	-0.0104100695	0.0035975906	0.76326233	0	0	0.24317001	5.102927e-16	-4.017743e-16	4.3422766e-16	6.666468e-16	-1.9461833e-16	-9.224287	750	3.396712e-06
1.0840039796849705e-08	-0.010118717	0.0020302506	0.7640679	0	0	0.24316	4.9738653e-16	-4.028352e-16	4.352723e-16	6.6239004e-16	-1.9481569e-16	-9.569128	750	3.679076e-06
1.0850087026141512e-08	-0.008825717	0.00030507077	0.76395893	0	0	0.24314997	5.0673995e-16	-4.0279368e-16	4.3530598e-16	6.658482e-16	-1.9477985e-16	-9.645906	750	4.260117e-06
1.0860144779657841e-08	-0.010268353	0.0013347063	0.7642061	0	0	0.24313977	5.036361e-16	-4.025219e-16	4.350428e-16	6.6480726e-16	-1.9483481e-16	-9.330415	750	3.927456e-06
1.0870068963170779e-08	-0.008990841	-6.959145e-05	0.7639544	0	0	0.24312995	4.9869155e-16	-4.0230079e-16	4.3485e-16	6.651431e-16	-1.9476269e-16	-7.253205	750	3.1278578e-06
1.0880150684984542e-08	-0.008855323	0.00046725315	0.7637057	0	0	0.24311993	5.0347723e-16	-4.021236e-16	4.3447255e-16	6.660392e-16	-1.946912e-16	-9.901188	750	4.1169496e-06
1.089000137849934e-08	-0.008281908	-0.004182559	0.7637075	0	0	0.24310996	5.0425073e-16	-4.0216272e-16	4.344533e-16	6.6535274e-16	-1.9468381e-16	-8.978318	750	3.9241204e-06
1.090001204094272e-08	-0.010367957	-0.0036222045	0.76343524	0	0	0.24309994	5.115586e-16	-4.0147887e-16	4.3397188e-16	6.624158e-16	-1.9460636e-16	-9.220777	750	2.7202266e-06
1.0910077724962067e-08	-0.009591279	-0.0051694037	0.7638643	0	0	0.24308993	5.101927e-16	-4.020153e-16	4.3480298e-16	6.686502e-16	-1.947077e-16	-11.267352	750	3.3938793e-06
1.0920087504029613e-08	-0.010498832	-0.008234045	0.7631345	0	0	0.24307992	5.0940456e-16	-4.0176266e-16	4.342669e-16	6.7193086e-16	-1.9451364e-16	-12.99983	750	2.6172086e-06
1.0930080583478371e-08	-0.008098811	-0.009422455	0.76199627	0	0	0.2430699	5.147689e-16	-4.0085014e-16	4.3321262e-16	6.6838756e-16	-1.9421555e-16	-9.836602	750	3.4636628e-06
1.0940136390998041e-08	-0.001687564	-0.0127366595	0.76222944	0	0	0.24305986	5.163416e-16	-4.01709e-16	4.3406304e-16	6.7235125e-16	-1.942669e-16	-10.020255	750	3.2160879e-06
1.0950097736055043e-08	-0.00053813483	-0.010828632	0.76325846	0	0	0.24304987	4.8505797e-16	-4.020157e-16	4.341233e-16	6.642944e-16	-1.9452121e-16	-9.179272	750	2.8171205e-06
1.096004624473142e-08	0.0025440939	-0.011325719	0.7649338	0	0	0.24303988	5.139156e-16	-4.0314348e-16	4.3576364e-16	6.6527016e-16	-1.9494021e-16	-10.911388	750	3.2561475e-06
1.0970082613208618e-08	0.004559581	-0.010209502	0.7643665	0	0	0.24302986	5.003002e-16	-4.0237387e-16	4.3510494e-16	6.6410946e-16	-1.9478759e-16	-9.873743	750	3.821363e-06
1.0980043619185234e-08	0.008839517	-0.008450971	0.7645513	0	0	0.24302003	5.011171e-16	-4.0294255e-16	4.3530834e-16	6.66562e-16	-1.948267e-16	-6.4046507	750	4.8253414e-06
1.0990051356662014e-08	0.00935116	-0.0053884233	0.7642696	0	0	0.24301001	5.0464254e-16	-4.0250722e-16	4.34973e-16	6.6604715e-16	-1.9474689e-16	-10.645631	750	4.0427235e-06
1.100013952701136e-08	0.008154979	-0.0031573616	0.76517665	0	0	0.24299982	5.1677374e-16	-4.0345985e-16	4.358764e-16	6.6559357e-16	-1.9496994e-16	-11.953305	750	5.760513e-06
1.1010111931033186e-08	0.008910447	-0.0011327064	0.7642257	0	0	0.24298981	4.9398204e-16	-4.0233409e-16	4.3472613e-16	6.643206e-16	-1.9471964e-16	-7.0657983	750	3.6916515e-06
1.1020051541203777e-08	0.00862274	0.0034282077	0.764075	0	0	0.24297999	5.0246947e-16	-4.029443e-16	4.3514433e-16	6.652355e-16	-1.9467328e-16	-10.01553	750	2.9388314e-06
1.1030061786229875e-08	0.0085821645	0.0017526852	0.76253563	0	0	0.24296997	5.0040954e-16	-4.0163012e-16	4.3403506e-16	6.6715587e-16	-1.9427308e-16	-9.156922	750	3.1777147e-06
1.1040043029606634e-08	0.009191069	0.0040369383	0.7635109	0	0	0.24295996	5.1168154e-16	-4.0246183e-16	4.3474795e-16	6.6685607e-16	-1.9451355e-16	-9.150781	750	4.4358703e-06
1.1050058628931923e-08	0.005185789	0.008047138	0.762149	0	0	0.24294995	4.976839e-16	-4.0107465e-16	4.3335778e-16	6.661033e-16	-1.9415859e-16	-9.476485	750	3.2478963e-06
1.1060059432645396e-08	0.0029900614	0.007919036	0.76282656	0	0	0.24293993	5.0705616e-16	-4.0195345e-16	4.3426892e-16	6.6635325e-16	-1.943232e-16	-10.059081	750	3.696019e-06
1.1070087005802896e-08	0.00041845324	0.007990609	0.76206005	0	0	0.24292992	5.070596e-16	-4.0161493e-16	4.3377738e-16	6.6756673e-16	-1.9411989e-16	-10.09582	750	3.4216266e-06
1.108003294551828e-08	-0.0010819149	0.008328924	0.7610049	0	0	0.24291994	4.951914e-16	-4.0082613e-16	4.3292468e-16	6.6613805e-16	-1.938432e-16	-8.279947	750	3.8647026e-06
1.1090103144573342e-08	-0.00057937123	0.0076951096	0.7602251	0	0	0.2429099	5.161617e-16	-3.9983002e-16	4.3217379e-16	6.704813e-16	-1.9363656e-16	-12.396872	750	3.813733e-06
1.1100131826639544e-08	-0.002502796	0.0065531875	0.75944746	0	0	0.24289988	5.1149524e-16	-3.99683e-16	4.3190753e-16	6.655769e-16	-1.9343047e-16	-9.124146	750	4.986069e-06
1.1110101216349146e-08	-0.0029541808	0.0048228777	0.7603927	0	0	0.2428899	5.096912e-16	-4.0000085e-16	4.3227225e-16	6.676048e-16	-1.9366331e-16	-7.970111	750	3.839834e-06
1.1120059662726529e-08	-0.005551964	0.0038568368	0.7617254	0	0	0.2428799	5.066252e-16	-4.0104667e-16	4.3349013e-16	6.676092e-16	-1.939948e-16	-9.2264595	750	4.87227e-06
1.1130012453024256e-08	-0.0072621843	0.0029341315	0.7629795	0	0	0.24287006	5.1008377e-16	-4.0179026e-16	4.3416887e-16	6.6756647e-16	-1.9430618e-16	-9.44369	750	3.173049e-06
1.1140024790142221e-08	-0.006657174	0.0025627934	0.76441467	0	0	0.24286005	4.9750417e-16	-4.0295147e-16	4.352334e-16	6.664353e-16	-1.9466364e-16	-9.2901535	750	3.4617415e-06
1.1150108629727915e-08	-0.0049584606	0.0040647252	0.7644328	0	0	0.24284984	5.060869e-16	-4.024297e-16	4.34818e-16	6.6476337e-16	-1.9466019e-16	-7.6217957	750	2.0946084e-06
1.116005383425341e-08	-0.007415846	0.0040016347	0.76494235	0	0	0.24284002	5.058735e-16	-4.0274617e-16	4.3514618e-16	6.647395e-16	-1.9478198e-16	-11.499161	750	3.1220795e-06
1.1170100114524844e-08	-0.010893891	0.003523612	0.7634953	0	0	0.24282983	5.0216925e-16	-4.0186634e-16	4.34288e-16	6.6767335e-16	-1.9440548e-16	-7.772369	750	3.3101685e-06
1.1180100453788756e-08	-0.009575089	0.0029634628	0.7651303	0	0	0.24281982	4.884121e-16	-4.0288905e-16	4.3570194e-16	6.64997e-16	-1.9481375e-16	-7.7231655	750	2.9726207e-06
1.1190095813200647e-08	-0.00966117	-0.00055575836	0.76487696	0	0	0.24280998	5.019995e-16	-4.0352017e-16	4.3589287e-16	6.6258385e-16	-1.9474123e-16	-9.219347	750	5.03233e-06
1.1200138958373339e-08	-0.010550678	4.2079715e-05	0.76398325	0	0	0.24279979	5.125398e-16	-4.029524e-16	4.3541385e-16	6.6201766e-16	-1.9450563e-16	-7.4546804	750	2.5201723e-06
1.1210088434812691e-08	-0.011200077	-0.0033672429	0.76516676	0	0	0.24278995	4.9624876e-16	-4.03672e-16	4.3609155e-16	6.6515756e-16	-1.9479896e-16	-8.180261	750	3.3228807e-06
1.1220146341497864e-08	-0.006660629	-0.004071438	0.76549965	0	0	0.24277976	5.0761705e-16	-4.0366597e-16	4.3608155e-16	6.6361823e-16	-1.9487564e-16	-8.716249	750	3.8334574e-06
1.1230153187682385e-08	-0.0008578351	-0.0054336796	0.76485276	0	0	0.24276993	5.1056674e-16	-4.0294424e-16	4.3555369e-16	6.66015e-16	-1.9470295e-16	-10.438571	750	3.1186344e-06
1.1240101311096051e-08	0.0022505445	-0.002907272	0.7642948	0	0	0.24275993	5.1533913e-16	-4.025839e-16	4.3501624e-16	6.6673897e-16	-1.9455293e-16	-9.453837	750	4.167566e-06
1.1250081492932064e-08	0.0022046217	-0.0014913487	0.76500374	0	0	0.24274991	5.165026e-16	-4.0325857e-16	4.3580525e-16	6.6899324e-16	-1.947254e-16	-10.4638	750	2.9727214e-06
1.1260048570583464e-08	0.0059151016	-0.0023371498	0.76474684	0	0	0.24273993	4.975695e-16	-4.0314438e-16	4.357172e-16	6.6346026e-16	-1.94652e-16	-7.539582	750	2.6247415e-06
1.1270001385424232e-08	0.0043605557	-0.0010861228	0.764041	0	0	0.24272993	5.026741e-16	-4.0361477e-16	4.3613067e-16	6.6156185e-16	-1.9446437e-16	-11.415978	750	2.1071091e-06
1.1280139474747591e-08	0.0067262426	-0.0010631871	0.763698	0	0	0.24271987	4.9475057e-16	-4.0355228e-16	4.3595513e-16	6.6236627e-16	-1.9436894e-16	-11.335822	750	2.5002723e-06
1.1290111220368568e-08	0.0067990664	0.0020581803	0.76374054	0	0	0.24270989	5.099275e-16	-4.0347586e-16	4.360355e-16	6.6421476e-16	-1.9437176e-16	-13.353344	750	2.854459e-06
1.1300109789539752e-08	0.0037036901	0.00090855965	0.76297927	0	0	0.24269988	5.026926e-16	-4.0215102e-16	4.3469143e-16	6.6475135e-16	-1.9417006e-16	-12.45214	750	4.009497e-06
1.1310011926102568e-08	0.0036000628	0.00066975225	0.76202905	0	0	0.24269006	5.1445e-16	-4.0141204e-16	4.3375607e-16	6.662227e-16	-1.939203e-16	-9.800539	750	2.7633544e-06
1.1320054828592799e-08	0.0061642244	0.004014287	0.7626835	0	0	0.24267986	5.0821077e-16	-4.0238305e-16	4.3496047e-16	6.6686253e-16	-1.9407883e-16	-11.544075	750	2.994187e-06
1.1330025952887787e-08	0.005330555	0.006694845	0.7636719	0	0	0.24267003	4.878189e-16	-4.0383953e-16	4.3627303e-16	6.635006e-16	-1.9432235e-16	-11.509659	750	2.7152144e-06
1.134011607957172e-08	0.0066341744	0.006854891	0.76429224	0	0	0.24265984	4.945333e-16	-4.041953e-16	4.366402e-16	6.612695e-16	-1.9447213e-16	-10.138549	750	3.643423e-06
1.1350003137140894e-08	0.0007043377	0.009161746	0.76674217	0	0	0.24265002	5.074559e-16	-4.050515e-16	4.3785267e-16	6.591049e-16	-1.9508754e-16	-10.239547	750	4.8612396e-06
1.1360146809668955e-08	-0.0023988227	0.0093125105	0.7667861	0	0	0.24263981	5.0185564e-16	-4.0526741e-16	4.3797554e-16	6.609038e-16	-1.9509056e-16	-9.591569	750	4.410931e-06
1.1370098098058298e-08	-0.0020117338	0.009339974	0.7664768	0	0	0.24262998	4.9207294e-16	-4.04137e-16	4.3680576e-16	6.6278364e-16	-1.9500387e-16	-9.025629	750	1.8274612e-06
1.1380098355807087e-08	-0.003942224	0.009646301	0.7657969	0	0	0.24261996	5.01715e-16	-4.0431694e-16	4.3691672e-16	6.659055e-16	-1.948229e-16	-10.11888	750	2.0867546e-06
1.1390076604225283e-08	-0.0036042535	0.008344726	0.76717305	0	0	0.24260996	5.027035e-16	-4.052715e-16	4.3795224e-16	6.667927e-16	-1.9516494e-16	-8.860513	750	3.0611427e-06
1.1400025404856517e-08	-0.0047417968	0.005076807	0.7680662	0	0	0.24259998	5.0905754e-16	-4.0554654e-16	4.3838148e-16	6.674901e-16	-1.9538418e-16	-7.466635	750	2.1194514e-06
1.1410022375686314e-08	-0.0039738356	0.003856426	0.7669194	0	0	0.24258997	5.0216677e-16	-4.041961e-16	4.3696918e-16	6.6699943e-16	-1.9508435e-16	-9.457655	750	4.563527e-06
1.1420006553626833e-08	-0.004060892	0.005463238	0.7669876	0	0	0.24257995	4.7827297e-16	-4.045374e-16	4.373001e-16	6.6322706e-16	-1.9509371e-16	-13.017723	750	4.1004564e-06
1.1430117694086441e-08	-0.0076787015	0.0045695235	0.76812017	0	0	0.24256991	5.079659e-16	-4.0564162e-16	4.3830538e-16	6.6299863e-16	-1.9537362e-16	-7.769552	750	4.506311e-06
1.1440133954679123e-08	-0.0073222355	0.002702461	0.76665664	0	0	0.2425599	5.0562933e-16	-4.0469111e-16	4.373843e-16	6.636226e-16	-1.9499332e-16	-9.774002	750	3.363364e-06
1.1450081343594108e-08	-0.00506655	0.0012960584	0.7652638	0	0	0.24254991	5.0052405e-16	-4.0389773e-16	4.3683117e-16	6.714649e-16	-1.9463111e-16	-8.338076	750	3.5183646e-06
1.1460029156312531e-08	-0.0050348095	0.0013796249	0.76588166	0	0	0.24253991	4.9984717e-16	-4.0432104e-16	4.369034e-16	6.644635e-16	-1.9478026e-16	-9.145815	750	3.4814443e-06
1.1470057521837439e-08	-0.00625906	0.0025808073	0.7665885	0	0	0.2425299	5.0024665e-16	-4.0493178e-16	4.377469e-16	6.64065e-16	-1.9495194e-16	-8.387942	750	3.1285304e-06
1.1480111856953285e-08	-0.005760392	0.00077738194	0.7684656	0	0	0.24251987	5.0233993e-16	-4.0572338e-16	4.3848503e-16	6.604528e-16	-1.954212e-16	-8.069274	750	3.5963633e-06
1.1490056670019721e-08	-0.0066062715	0.00035952148	0.7670632	0	0	0.24250987	5.1908196e-16	-4.0436974e-16	4.370279e-16	6.6485977e-16	-1.9505659e-16	-9.335436	750	4.0949617e-06
1.1500087853899756e-08	-0.006327837	-0.0006570369	0.7666265	0	0	0.24249986	5.0106345e-16	-4.0363063e-16	4.3662476e-16	6.653457e-16	-1.9493747e-16	-9.66095	750	2.7460349e-06
1.151014051517316e-08	-0.0050191362	-0.0017294928	0.7670802	0	0	0.24248983	4.9684443e-16	-4.0490237e-16	4.3756039e-16	6.671743e-16	-1.9504474e-16	-9.660191	750	2.6886394e-06
1.1520095270069325e-08	-0.0048634536	-0.0022432306	0.76832366	0	0	0.24247983	4.914869e-16	-4.0520187e-16	4.3810947e-16	6.611794e-16	-1.9535289e-16	-10.542334	750	4.0571063e-06
1.1530088067134632e-08	-0.0058042305	-0.0025506471	0.7674392	0	0	0.24246982	5.0103825e-16	-4.0500854e-16	4.3764443e-16	6.6201136e-16	-1.9512e-16	-7.9902735	750	3.7482082e-06
1.1540136808071685e-08	-0.0050806236	-0.008401146	0.7670698	0	0	0.2424598	4.9717864e-16	-4.0490274e-16	4.376137e-16	6.6060327e-16	-1.9501798e-16	-9.851689	750	3.814625e-06
1.1550134192964082e-08	-0.0062803715	-0.009369294	0.76660204	0	0	0.24244979	5.0457615e-16	-4.043287e-16	4.3703946e-16	6.641921e-16	-1.9489102e-16	-9.483102	750	2.7629985e-06
1.1560024525155228e-08	-0.0039687753	-0.014967561	0.76666844	0	0	0.24243997	4.9624823e-16	-4.041585e-16	4.3676457e-16	6.62645e-16	-1.9489994e-16	-6.462043	750	2.7882684e-06
1.1570146639490033e-08	-0.0014016799	-0.01371431	0.7649936	0	0	0.24242976	4.9116497e-16	-4.033501e-16	4.3588787e-16	6.611342e-16	-1.9446607e-16	-6.5698795	750	3.8111139e-06
1.1580033321486358e-08	-0.003585971	-0.012081476	0.765517	0	0	0.24241997	5.0486965e-16	-4.0357843e-16	4.3615736e-16	6.607397e-16	-1.9459121e-16	-10.988377	750	3.836384e-06
1.1590024648118647e-08	-0.0035334565	-0.010035357	0.7673662	0	0	0.24240996	4.920816e-16	-4.0492077e-16	4.3749037e-16	6.599979e-16	-1.9505319e-16	-8.036608	750	3.4394563e-06
1.1600143464740707e-08	-0.0028772159	-0.009912391	0.76762396	0	0	0.2423999	5.075675e-16	-4.044244e-16	4.3696397e-16	6.637908e-16	-1.9511057e-16	-8.135846	750	2.7950975e-06
1.1610126258042074e-08	-0.001653899	-0.009227076	0.7691927	0	0	0.2423899	5.023374e-16	-4.0569937e-16	4.3835633e-16	6.5881646e-16	-1.9550124e-16	-12.38822	750	2.86934e-06
1.1620009974777196e-08	-0.0019623744	-0.011007925	0.7692368	0	0	0.24237993	4.891389e-16	-4.0526323e-16	4.3792657e-16	6.5901265e-16	-1.9550448e-16	-8.146821	750	4.097997e-06
1.1630036030552012e-08	-0.0014073186	-0.011965051	0.7680226	0	0	0.24236992	5.1110243e-16	-4.044585e-16	4.371389e-16	6.667814e-16	-1.9518784e-16	-5.3152957	750	2.6607102e-06
1.1640106914488179e-08	0.0005653004	-0.0097812	0.7669449	0	0	0.24235989	5.110311e-16	-4.0387034e-16	4.3650032e-16	6.679487e-16	-1.9490581e-16	-9.157428	750	4.4023564e-06
1.1650011819861881e-08	-9.783008e-05	-0.0089379735	0.76704395	0	0	0.24235007	4.9456544e-16	-4.0429875e-16	4.3670242e-16	6.644175e-16	-1.9492302e-16	-8.60151	750	4.897998e-06
1.1660026484346993e-08	-0.0013137355	-0.00829482	0.7665119	0	0	0.24234006	5.002168e-16	-4.0333798e-16	4.3598215e-16	6.6517376e-16	-1.9477975e-16	-7.881349	750	2.7205567e-06
1.1670028300804023e-08	0.002435756	-0.008691712	0.7667304	0	0	0.24233004	5.1221316e-16	-4.035713e-16	4.3620188e-16	6.6518503e-16	-1.9482724e-16	-6.7097363	750	5.4794823e-06
1.1680059017950953e-08	0.0033656284	-0.009620312	0.76788104	0	0	0.24232003	5.0945517e-16	-4.0454635e-16	4.3715995e-16	6.6270105e-16	-1.9511156e-16	-6.213525	750	3.8902913e-06
1.1690083399578958e-08	0.0039706393	-0.007997723	0.7670404	0	0	0.24230984	4.9938733e-16	-4.0371192e-16	4.3643105e-16	6.667228e-16	-1.948899e-16	-9.4677515	750	4.756282e-06
